,x,y,xG,season,result
0,0.8880000305175781,0.6659999847412109,0.07933320105075836,2019,Goal
1,0.98,0.48900001525878906,0.9206209778785706,2019,Goal
2,0.8830000305175781,0.34700000762939454,0.32283100485801697,2019,Goal
3,0.8859999847412109,0.639000015258789,0.11918099969625473,2019,BlockedShot
4,0.955,0.495,0.7466409802436829,2019,Goal
5,0.9869999694824219,0.325,0.4675059914588928,2019,Goal
6,0.9740000152587891,0.5429999923706055,0.6271569728851318,2019,Goal
7,0.915,0.5609999847412109,0.1558070033788681,2019,Goal
8,0.9359999847412109,0.695,0.058969900012016296,2019,SavedShot
9,0.9269999694824219,0.4540000152587891,0.04765170067548752,2019,MissedShots
10,0.8980000305175782,0.7019999694824218,0.061866000294685364,2019,BlockedShot
11,0.9319999694824219,0.4540000152587891,0.6322330236434937,2019,Goal
12,0.8830000305175781,0.5370000076293945,0.05577469989657402,2019,BlockedShot
13,0.9269999694824219,0.43099998474121093,0.47116899490356445,2019,Goal
14,0.8859999847412109,0.3139999961853027,0.07960090041160583,2019,SavedShot
15,0.8930000305175781,0.32,0.24349500238895416,2019,SavedShot
16,0.775,0.615999984741211,0.05442430078983307,2019,MissedShots
17,0.8780000305175781,0.674000015258789,0.07399290055036545,2019,BlockedShot
18,0.9130000305175782,0.62,0.4135569930076599,2019,MissedShots
19,0.9369999694824219,0.68,0.04732320085167885,2019,MissedShots
20,0.9159999847412109,0.4520000076293945,0.3541730046272278,2019,Goal
21,0.8469999694824218,0.2560000038146973,0.02372249960899353,2019,BlockedShot
22,0.8830000305175781,0.4209999847412109,0.10417299717664719,2019,BlockedShot
23,0.8490000152587891,0.5409999847412109,0.04799110069870949,2019,MissedShots
24,0.88,0.665,0.06281580030918121,2019,BlockedShot
25,0.9030000305175782,0.6020000076293945,0.09813159704208374,2019,BlockedShot
26,0.8469999694824218,0.415,0.08031559735536575,2019,BlockedShot
27,0.9059999847412109,0.5029999923706054,0.11829300224781036,2019,Goal
28,0.8540000152587891,0.54,0.0971594974398613,2019,BlockedShot
29,0.9069999694824219,0.475,0.4733000099658966,2019,SavedShot
30,0.9009999847412109,0.5570000076293945,0.4343079924583435,2019,Goal
31,0.9369999694824219,0.655,0.34138500690460205,2019,SavedShot
32,0.9840000152587891,0.5270000076293946,0.9744420051574707,2019,Goal
33,0.9059999847412109,0.5059999847412109,0.07609739899635315,2020,SavedShot
34,0.88,0.6270000076293946,0.06623440235853195,2020,BlockedShot
35,0.9459999847412109,0.634000015258789,0.04479280114173889,2020,MissedShots
36,0.885,0.5,0.7577769756317139,2020,Goal
37,0.9269999694824219,0.575,0.4630489945411682,2020,Goal
38,0.8909999847412109,0.4,0.01588580012321472,2020,MissedShots
39,0.919000015258789,0.38299999237060545,0.310465008020401,2020,SavedShot
40,0.9059999847412109,0.615,0.10064999759197235,2020,Goal
41,0.924000015258789,0.644000015258789,0.10961200296878815,2020,MissedShots
42,0.904000015258789,0.6719999694824219,0.21781300008296967,2020,Goal
43,0.779000015258789,0.6379999923706055,0.08480869978666306,2020,MissedShots
44,0.9169999694824219,0.6,0.31101900339126587,2020,MissedShots
45,0.955999984741211,0.6840000152587891,0.0673673003911972,2020,ShotOnPost
46,0.8619999694824219,0.33,0.045975398272275925,2020,SavedShot
47,0.94,0.3320000076293945,0.05870940163731575,2020,MissedShots
48,0.9419999694824219,0.34799999237060547,0.35884198546409607,2020,Goal
49,0.8819999694824219,0.605999984741211,0.11431200057268143,2020,SavedShot
50,0.9069999694824219,0.7569999694824219,0.029790300875902176,2020,MissedShots
51,0.919000015258789,0.6120000076293945,0.5573379993438721,2020,MissedShots
52,0.9330000305175781,0.6790000152587891,0.052600499242544174,2020,BlockedShot
53,0.9269999694824219,0.6170000076293946,0.254036009311676,2020,Goal
54,0.8869999694824219,0.49599998474121093,0.22144800424575806,2020,BlockedShot
55,0.8440000152587891,0.639000015258789,0.055103201419115067,2020,BlockedShot
56,0.9690000152587891,0.5120000076293946,0.570468008518219,2020,Goal
57,0.93,0.66,0.3199920058250427,2020,Goal
58,0.9009999847412109,0.5179999923706055,0.1267320066690445,2020,Goal
59,0.8719999694824219,0.52,0.3473159968852997,2020,Goal
60,0.8980000305175782,0.40700000762939453,0.39539799094200134,2020,MissedShots
61,0.8719999694824219,0.415,0.08360280096530914,2020,BlockedShot
62,0.97,0.5,0.8010349869728088,2020,MissedShots
63,0.7569999694824219,0.6509999847412109,0.022559799253940582,2020,SavedShot
64,0.9259999847412109,0.5659999847412109,0.10465899854898453,2020,MissedShots
65,0.8730000305175781,0.6419999694824219,0.06805720180273056,2020,SavedShot
66,0.8730000305175781,0.6179999923706054,0.3298810124397278,2020,SavedShot
67,0.86,0.4640000152587891,0.11744599789381027,2020,BlockedShot
68,0.9269999694824219,0.6719999694824219,0.24591200053691864,2020,SavedShot
69,0.9630000305175781,0.41200000762939454,0.48341700434684753,2020,Goal
70,0.86,0.34700000762939454,0.08367960155010223,2020,MissedShots
71,0.970999984741211,0.5870000076293945,0.746832013130188,2020,Goal
72,0.9030000305175782,0.43599998474121093,0.12718699872493744,2020,SavedShot
73,0.8690000152587891,0.590999984741211,0.05261269956827164,2020,BlockedShot
74,0.8680000305175781,0.634000015258789,0.054394498467445374,2020,BlockedShot
75,0.9690000152587891,0.639000015258789,0.3205829858779907,2020,Goal
76,0.8969999694824219,0.5470000076293945,0.43629398941993713,2020,Goal
77,0.9119999694824219,0.46900001525878904,0.051681701093912125,2020,MissedShots
78,0.879000015258789,0.590999984741211,0.1038919985294342,2020,MissedShots
79,0.885,0.5,0.7577769756317139,2020,ShotOnPost
80,0.8980000305175782,0.455,0.030644500628113747,2020,SavedShot
81,0.8540000152587891,0.595999984741211,0.1198050007224083,2020,BlockedShot
82,0.9669999694824218,0.5629999923706055,0.5807200074195862,2020,SavedShot
83,0.8919999694824219,0.6020000076293945,0.3420589864253998,2020,SavedShot
84,0.8169999694824219,0.4879999923706055,0.06645900011062622,2020,MissedShots
85,0.8959999847412109,0.4640000152587891,0.24157799780368805,2020,Goal
86,0.825,0.6079999923706054,0.04854070022702217,2020,BlockedShot
87,0.9030000305175782,0.445,0.12016399949789047,2020,Goal
88,0.9640000152587891,0.5029999923706054,0.7836400270462036,2020,Goal
89,0.8969999694824219,0.610999984741211,0.1034960001707077,2020,SavedShot
90,0.895,0.62,0.10040800273418427,2020,SavedShot
91,0.8319999694824218,0.4879999923706055,0.09848269820213318,2020,BlockedShot
92,0.7830000305175782,0.549000015258789,0.03846219927072525,2020,Goal
93,0.9569999694824218,0.5540000152587891,0.6495649814605713,2020,Goal
94,0.9019999694824219,0.43900001525878907,0.08047279715538025,2020,MissedShots
95,0.9490000152587891,0.3659999847412109,0.2713080048561096,2020,Goal
96,0.8569999694824219,0.5670000076293945,0.13848799467086792,2020,MissedShots
97,0.8980000305175782,0.43,0.061453498899936676,2020,ShotOnPost
98,0.8719999694824219,0.46900001525878904,0.07019820064306259,2020,MissedShots
99,0.985,0.509000015258789,0.7561960220336914,2020,Goal
100,0.9059999847412109,0.34299999237060547,0.26950299739837646,2020,MissedShots
101,0.905,0.46099998474121096,0.4605250060558319,2020,SavedShot
102,0.9080000305175782,0.7,0.05016009882092476,2020,MissedShots
103,0.9059999847412109,0.44299999237060544,0.09345260262489319,2020,MissedShots
104,0.85,0.49,0.10602500289678574,2020,MissedShots
105,0.885,0.5,0.7577769756317139,2020,Goal
106,0.965999984741211,0.5540000152587891,0.6235600113868713,2020,Goal
107,0.7709999847412109,0.5220000076293946,0.034724701195955276,2020,MissedShots
108,0.815,0.49700000762939456,0.07427430152893066,2020,SavedShot
109,0.9690000152587891,0.34900001525878904,0.09841030091047287,2020,SavedShot
110,0.9619999694824218,0.45099998474121095,0.5218809843063354,2020,SavedShot
111,0.885,0.5,0.7577769756317139,2020,SavedShot
112,0.9159999847412109,0.46900001525878904,0.5401570200920105,2020,SavedShot
113,0.904000015258789,0.6229999923706054,0.30559200048446655,2020,MissedShots
114,0.9369999694824219,0.6370000076293946,0.34963899850845337,2020,SavedShot
115,0.965,0.66,0.4950149953365326,2020,MissedShots
116,0.914000015258789,0.35,0.33550599217414856,2020,Goal
117,0.89,0.5109999847412109,0.1061829999089241,2020,MissedShots
118,0.885,0.6430000305175781,0.08762159943580627,2020,SavedShot
119,0.8440000152587891,0.504000015258789,0.3223719894886017,2020,Goal
120,0.950999984741211,0.53,0.1365559995174408,2020,MissedShots
121,0.915,0.445,0.1252560019493103,2020,BlockedShot
122,0.9130000305175782,0.6580000305175782,0.1182280033826828,2020,Goal
123,0.8819999694824219,0.590999984741211,0.1271120011806488,2020,MissedShots
124,0.9440000152587891,0.43099998474121093,0.873898983001709,2020,Goal
125,0.9169999694824219,0.4159999847412109,0.0931411013007164,2021,MissedShots
126,0.9290000152587891,0.5320000076293945,0.5551120042800903,2021,MissedShots
127,0.8209999847412109,0.5509999847412109,0.3060390055179596,2021,Goal
128,0.8730000305175781,0.43099998474121093,0.09555719792842865,2021,BlockedShot
129,0.875,0.5670000076293945,0.31495198607444763,2021,Goal
130,0.8669999694824219,0.5629999923706055,0.09405209869146347,2021,SavedShot
131,0.9,0.45099998474121095,0.12958300113677979,2021,SavedShot
132,0.875,0.3529999923706055,0.06649050116539001,2021,SavedShot
133,0.9030000305175782,0.54,0.09091740101575851,2021,MissedShots
134,0.9269999694824219,0.515,0.11760500073432922,2021,MissedShots
135,0.8590000152587891,0.615,0.1035510003566742,2021,MissedShots
136,0.9080000305175782,0.5329999923706055,0.07684820145368576,2021,BlockedShot
137,0.924000015258789,0.49599998474121093,0.0791132003068924,2021,SavedShot
138,0.9280000305175782,0.46099998474121096,0.1333570033311844,2021,MissedShots
139,0.86,0.4540000152587891,0.08420760184526443,2021,MissedShots
140,0.855999984741211,0.539000015258789,0.09961999952793121,2021,SavedShot
141,0.9469999694824218,0.30700000762939456,0.07677119970321655,2021,MissedShots
142,0.97,0.5840000152587891,0.45351898670196533,2021,Goal
143,0.8640000152587891,0.5570000076293945,0.08502460271120071,2021,SavedShot
144,0.925,0.4879999923706055,0.337677001953125,2021,Goal
145,0.8619999694824219,0.6559999847412109,0.04907029867172241,2021,BlockedShot
146,0.885,0.5,0.7577769756317139,2021,Goal
147,0.93,0.515,0.4472709894180298,2021,Goal
148,0.845999984741211,0.6430000305175781,0.06056300178170204,2021,Goal
149,0.9180000305175782,0.4,0.05166900157928467,2021,MissedShots
150,0.8869999694824219,0.51,0.06999029964208603,2021,BlockedShot
151,0.9219999694824219,0.5,0.07842209935188293,2021,MissedShots
152,0.9340000152587891,0.675,0.2523399889469147,2021,SavedShot
153,0.885,0.5,0.7576959729194641,2021,Goal
154,0.8440000152587891,0.549000015258789,0.33464500308036804,2021,Goal
155,0.8069999694824219,0.500999984741211,0.07715850323438644,2021,SavedShot
156,0.955,0.47200000762939454,0.6127409934997559,2021,Goal
157,0.919000015258789,0.645,0.10707899928092957,2021,MissedShots
158,0.9009999847412109,0.655,0.0706406980752945,2021,Goal
159,0.9259999847412109,0.6969999694824218,0.052673500031232834,2021,BlockedShot
160,0.8480000305175781,0.504000015258789,0.08962570130825043,2021,BlockedShot
161,0.85,0.4520000076293945,0.35450100898742676,2021,SavedShot
162,0.8440000152587891,0.44299999237060544,0.06530939787626266,2021,MissedShots
163,0.92,0.5429999923706055,0.039943501353263855,2021,BlockedShot
164,0.895,0.385,0.06146010011434555,2021,BlockedShot
165,0.885,0.5,0.7577769756317139,2021,Goal
166,0.8819999694824219,0.43900001525878907,0.11630400270223618,2021,MissedShots
167,0.8569999694824219,0.5670000076293945,0.06989900022745132,2021,BlockedShot
168,0.8830000305175781,0.500999984741211,0.06918910145759583,2021,Goal
169,0.9119999694824219,0.44799999237060545,0.03855530172586441,2021,MissedShots
170,0.845999984741211,0.634000015258789,0.059314098209142685,2021,SavedShot
171,0.879000015258789,0.6179999923706054,0.05978339910507202,2021,MissedShots
172,0.874000015258789,0.3820000076293945,0.05752509832382202,2021,MissedShots
173,0.9,0.4520000076293945,0.0703245997428894,2021,MissedShots
174,0.8959999847412109,0.6930000305175781,0.0446619987487793,2021,SavedShot
175,0.955999984741211,0.5070000076293946,0.13634000718593597,2021,MissedShots
176,0.9769999694824218,0.33799999237060546,0.04804439842700958,2021,MissedShots
177,0.8780000305175781,0.6120000076293945,0.09773249924182892,2021,MissedShots
178,0.9230000305175782,0.45099998474121095,0.5246679782867432,2021,Goal
179,0.915,0.6140000152587891,0.46701300144195557,2021,Goal
180,0.899000015258789,0.6990000152587891,0.07696890085935593,2021,MissedShots
181,0.9690000152587891,0.48200000762939454,0.8042629957199097,2021,Goal
182,0.914000015258789,0.49,0.0753260999917984,2021,MissedShots
183,0.89,0.515,0.09867720305919647,2021,SavedShot
184,0.899000015258789,0.41200000762939454,0.13816100358963013,2021,MissedShots
185,0.8969999694824219,0.5220000076293946,0.4312500059604645,2021,SavedShot
186,0.9,0.6320000076293946,0.07123509794473648,2021,MissedShots
187,0.8819999694824219,0.4540000152587891,0.13772700726985931,2021,MissedShots
188,0.9290000152587891,0.5120000076293946,0.6836130023002625,2021,Goal
189,0.9390000152587891,0.6559999847412109,0.4359000027179718,2021,Goal
190,0.950999984741211,0.3609999847412109,0.43202099204063416,2021,SavedShot
191,0.8540000152587891,0.6569999694824219,0.04291290044784546,2021,MissedShots
192,0.84,0.654000015258789,0.09472040086984634,2021,BlockedShot
193,0.885,0.5120000076293946,0.08562120050191879,2021,MissedShots
194,0.885,0.5,0.7577769756317139,2021,Goal
195,0.885,0.5,0.7577769756317139,2021,Goal
196,0.8819999694824219,0.5459999847412109,0.023306500166654587,2021,MissedShots
197,0.8869999694824219,0.585,0.11002600193023682,2021,SavedShot
198,0.9330000305175781,0.49,0.1429930031299591,2021,Goal
199,0.8680000305175781,0.46,0.10690700262784958,2021,MissedShots
200,0.7619999694824219,0.5070000076293946,0.03556419909000397,2021,BlockedShot
201,0.87,0.645,0.1014920026063919,2021,BlockedShot
202,0.9009999847412109,0.5409999847412109,0.08570930361747742,2021,MissedShots
203,0.885,0.5,0.7577769756317139,2021,Goal
204,0.9290000152587891,0.5079999923706054,0.1423870027065277,2021,MissedShots
205,0.9359999847412109,0.5029999923706054,0.48408499360084534,2022,MissedShots
206,0.885,0.5,0.7611690163612366,2022,Goal
207,0.8640000152587891,0.405,0.32805299758911133,2022,Goal
208,0.9530000305175781,0.5520000076293945,0.5266079902648926,2022,MissedShots
209,0.894000015258789,0.71,0.06644280254840851,2022,BlockedShot
210,0.9330000305175781,0.7069999694824218,0.08454620093107224,2022,SavedShot
211,0.905,0.575,0.13663500547409058,2022,MissedShots
212,0.8219999694824218,0.605999984741211,0.05562619864940643,2022,SavedShot
213,0.9669999694824218,0.5670000076293945,0.5415260195732117,2022,Goal
214,0.865999984741211,0.44299999237060544,0.3397890031337738,2022,SavedShot
215,0.955999984741211,0.5609999847412109,0.580489993095398,2022,MissedShots
216,0.919000015258789,0.43400001525878906,0.023860400542616844,2022,MissedShots
217,0.9719999694824218,0.72,0.08428049832582474,2022,MissedShots
218,0.9059999847412109,0.595999984741211,0.0427360013127327,2022,MissedShots
219,0.95,0.5,0.46911099553108215,2022,Goal
220,0.9730000305175781,0.5629999923706055,0.5720340013504028,2022,Goal
221,0.8719999694824219,0.5179999923706055,0.055922698229551315,2022,MissedShots
222,0.875999984741211,0.5159999847412109,0.3726620078086853,2022,Goal
223,0.950999984741211,0.5120000076293946,0.5539680123329163,2022,Goal
224,0.92,0.45799999237060546,0.492141991853714,2022,Goal
225,0.9009999847412109,0.5629999923706055,0.07161930203437805,2022,MissedShots
226,0.980999984741211,0.4759999847412109,0.6953009963035583,2022,Goal
227,0.9790000152587891,0.5479999923706055,0.5999889969825745,2022,Goal
228,0.9,0.42200000762939455,0.13967199623584747,2022,SavedShot
229,0.86,0.505,0.11906100064516068,2022,SavedShot
230,0.8030000305175782,0.5320000076293945,0.061806198209524155,2022,Goal
231,0.8190000152587891,0.4979999923706055,0.08831699937582016,2022,SavedShot
232,0.9590000152587891,0.4,0.03885030001401901,2022,MissedShots
233,0.9490000152587891,0.4859999847412109,0.07706859707832336,2022,Goal
234,0.9640000152587891,0.5590000152587891,0.5460309982299805,2022,Goal
